age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
31,3,87891,7,12,2,11,0,4,1,0,0,60,38,<=50K
49,5,155489,15,10,2,2,0,4,1,0,0,65,30,<=50K
46,3,276087,11,9,2,11,0,4,1,5013,0,50,38,<=50K
35,3,167062,11,9,2,0,0,4,1,0,0,40,38,<=50K
54,3,199307,15,10,0,2,4,4,0,0,0,48,38,<=50K
19,3,125591,15,10,4,7,3,4,0,0,0,40,38,<=50K
19,3,198663,11,9,4,6,2,4,1,0,0,40,38,<=50K
27,3,90270,7,12,2,9,3,0,1,0,0,40,38,<=50K
61,3,175331,0,6,2,13,0,4,1,0,0,40,38,<=50K
62,3,225652,5,4,2,9,0,4,1,3411,0,50,38,<=50K
28,3,65171,15,10,2,12,0,4,1,0,0,70,38,<=50K
50,3,176924,0,6,2,2,0,4,1,0,0,38,38,<=50K
21,3,315065,5,4,4,7,2,4,1,0,0,48,25,<=50K
52,4,51048,9,13,2,11,0,4,1,0,0,55,38,<=50K
65,3,115890,9,13,2,13,0,4,1,0,0,20,38,<=50K
29,3,134566,12,14,2,11,0,4,1,0,0,20,38,<=50K
65,3,386672,8,11,2,0,0,4,1,0,0,15,38,<=50K
64,3,151364,15,10,4,0,1,4,0,0,0,40,38,<=50K
33,3,203488,15,10,0,11,1,4,1,0,0,40,38,<=50K
35,1,162651,9,13,0,9,1,4,1,0,0,40,32,<=50K
25,3,41526,9,13,4,2,3,4,1,0,0,30,1,<=50K
29,3,34292,11,9,4,7,3,4,1,0,0,38,38,<=50K
46,3,173243,11,9,2,2,0,4,1,0,0,40,38,<=50K
50,3,71898,4,3,2,6,5,1,0,0,0,35,29,<=50K
23,3,218899,9,13,4,11,3,4,0,0,0,60,38,<=50K
31,3,36069,11,9,4,2,1,4,1,0,0,35,38,<=50K
33,3,183557,7,12,4,9,1,4,0,0,0,40,38,<=50K
24,3,141113,5,4,2,11,0,4,1,2580,0,40,38,<=50K
33,1,318921,11,9,0,13,1,4,0,0,0,35,38,<=50K
30,3,154297,0,6,4,6,4,2,0,0,0,40,38,<=50K
37,3,166339,15,10,0,12,4,4,0,0,0,40,38,<=50K
24,3,229773,9,13,4,3,1,4,1,0,0,40,38,<=50K
32,3,182714,11,9,4,11,1,4,0,0,0,45,38,<=50K
30,3,195750,11,9,4,5,3,4,1,0,0,27,38,<=50K
57,5,138892,1,7,2,11,0,4,1,0,0,15,38,<=50K
47,3,266275,11,9,0,7,4,4,0,0,0,40,38,<=50K
42,3,222011,15,10,0,11,4,4,0,0,0,43,38,<=50K
26,3,60726,15,10,2,2,0,2,1,0,0,40,38,<=50K
45,3,81132,15,10,2,2,2,1,1,0,0,40,29,<=50K
18,3,200047,2,8,4,0,3,4,1,0,0,35,38,<=50K
43,3,138184,11,9,0,7,1,2,0,0,1762,35,38,<=50K
21,3,51262,11,9,4,7,3,4,1,0,0,35,38,<=50K
28,3,83879,11,9,2,6,0,2,1,0,0,40,38,<=50K
20,3,150084,15,10,4,9,3,4,1,0,0,25,38,<=50K
25,6,143062,11,9,4,0,3,4,0,0,0,40,38,<=50K
24,3,238917,4,3,4,2,4,4,1,0,0,40,7,<=50K
41,3,56795,12,14,2,9,5,4,0,0,0,45,8,<=50K
20,6,223515,7,12,4,7,3,4,1,0,1719,20,38,<=50K
24,0,42251,9,13,4,9,1,4,0,0,0,30,38,<=50K
21,3,160968,15,10,4,5,3,4,1,0,0,40,38,<=50K
61,5,115023,12,14,2,2,0,4,1,0,0,4,38,<=50K
23,3,60331,15,10,4,2,1,4,1,0,0,40,38,<=50K
23,3,81281,15,10,2,0,0,4,1,0,0,40,38,<=50K
38,3,234298,9,13,0,3,1,4,1,6849,0,60,38,<=50K
32,3,257043,11,9,4,0,1,4,0,0,0,42,38,<=50K
20,3,353195,11,9,4,2,1,4,1,0,0,35,38,<=50K
56,1,183169,12,14,6,9,1,4,0,0,0,40,38,<=50K
32,1,198211,8,11,3,2,1,4,1,0,0,40,38,<=50K
25,1,169905,15,10,2,4,0,4,1,0,0,40,38,<=50K
26,3,117833,9,13,4,3,1,4,0,0,1669,50,38,<=50K
30,3,272451,9,13,4,0,1,4,0,0,0,40,38,<=50K
26,3,476558,5,4,4,2,1,4,1,0,0,40,25,<=50K
41,3,49797,15,10,5,3,1,2,0,0,0,40,38,<=50K
26,3,244495,11,9,2,2,0,4,1,0,0,48,38,<=50K
27,3,177398,11,9,4,7,4,4,0,0,0,64,38,<=50K
49,3,213431,11,9,5,9,4,2,0,0,0,40,38,<=50K
27,3,214858,0,6,2,2,2,4,1,0,0,55,38,<=50K
65,3,143554,15,10,5,0,1,4,0,0,0,38,38,<=50K
24,3,306460,11,9,4,4,4,4,1,0,0,40,38,<=50K
21,3,241951,11,9,4,6,1,4,1,0,0,45,38,<=50K
35,6,35626,15,10,0,0,4,4,0,0,0,15,38,<=50K
51,3,206775,15,10,2,5,0,4,1,0,0,50,38,<=50K
26,6,109193,15,10,4,2,1,4,0,0,0,40,38,<=50K
37,5,243587,15,10,5,7,3,4,0,0,0,40,4,<=50K
29,3,52199,11,9,3,10,1,4,1,0,0,40,38,<=50K
19,3,52372,15,10,4,7,3,4,1,0,0,20,38,<=50K
22,3,60552,15,10,4,11,3,4,0,0,0,40,38,<=50K
54,5,199741,11,9,6,2,1,4,1,0,2001,35,38,<=50K
17,3,126832,0,6,4,7,3,4,1,0,0,30,38,<=50K
62,3,272209,11,9,0,8,4,2,0,0,0,99,38,<=50K
21,3,250647,15,10,4,0,2,4,1,0,0,30,26,<=50K
35,3,335777,15,10,0,3,1,4,1,0,0,40,25,<=50K
29,3,148550,11,9,2,2,0,4,1,0,0,40,38,<=50K
30,3,190823,15,10,4,7,3,2,0,0,0,40,38,<=50K
61,3,135285,11,9,2,9,0,4,1,0,2603,32,38,<=50K
23,3,27776,8,11,4,6,1,4,1,0,0,40,38,<=50K
53,3,22418,11,9,2,2,0,4,1,0,0,40,38,<=50K
53,3,355802,15,10,6,11,4,4,0,0,0,30,38,<=50K
18,5,157131,1,7,4,11,3,4,0,0,0,40,38,<=50K
39,3,203070,8,11,2,5,0,4,1,0,0,49,38,<=50K
19,3,121972,11,9,4,7,3,2,1,0,0,40,38,<=50K
24,3,172987,9,13,2,12,0,4,1,0,0,50,38,<=50K
46,3,171550,11,9,0,6,1,4,0,0,0,38,38,<=50K
72,3,129912,11,9,2,9,0,4,1,0,0,25,38,<=50K
54,3,263925,3,2,2,13,0,4,1,0,0,50,38,<=50K
41,3,254440,8,11,4,9,1,4,0,0,0,60,38,<=50K
30,3,175856,12,14,2,9,0,4,1,0,0,38,38,<=50K
42,1,99554,15,10,2,13,0,4,1,0,0,40,38,<=50K
23,3,210526,11,9,4,0,3,4,1,0,0,40,38,<=50K
24,3,138938,15,10,0,0,1,4,0,0,0,40,38,<=50K
23,3,173851,15,10,2,5,0,4,1,0,0,40,38,<=50K
38,3,155676,11,9,0,9,4,2,0,0,0,40,38,<=50K
35,3,385847,15,10,2,2,0,4,1,0,0,40,38,<=50K
19,3,184308,15,10,2,9,5,4,0,0,0,30,38,<=50K
24,3,163595,11,9,4,6,3,4,1,0,0,40,38,<=50K
37,3,191137,7,12,0,9,4,4,1,0,0,25,38,<=50K
55,3,169611,1,7,6,0,4,4,0,0,0,40,38,<=50K
23,3,230704,15,10,4,5,3,2,1,0,0,22,38,<=50K
30,3,296509,5,4,5,4,1,4,1,0,0,45,25,<=50K
45,3,175262,6,5,2,5,0,1,1,0,0,40,18,<=50K
29,3,104256,11,9,0,11,1,4,0,0,0,34,38,<=50K
38,3,298841,15,10,4,3,1,4,0,0,0,45,38,<=50K
21,3,155697,6,5,4,9,3,4,1,0,0,42,38,<=50K
30,3,289458,9,13,4,3,1,4,0,0,0,40,38,<=50K
51,3,313146,11,9,2,6,0,4,1,0,0,40,38,<=50K
46,3,241844,6,5,2,7,0,4,1,0,0,40,38,<=50K
30,3,158688,11,9,2,6,0,4,1,0,0,40,38,<=50K
29,0,229300,9,13,4,9,1,4,1,0,0,48,38,<=50K
19,3,83930,11,9,4,7,3,4,0,0,0,20,38,<=50K
30,5,261943,1,7,3,2,1,4,1,0,0,30,15,<=50K
24,3,275421,8,11,4,6,3,4,0,0,0,40,38,<=50K
33,3,256211,11,9,2,6,0,1,1,0,0,40,34,<=50K
31,3,191834,11,9,0,6,2,4,1,0,0,40,38,<=50K
33,3,103435,8,11,5,9,1,4,1,0,0,45,38,<=50K
53,3,91911,11,9,0,2,4,2,0,0,0,48,38,<=50K
30,3,427474,6,5,2,7,0,4,1,0,0,40,25,<=50K
39,3,119272,0,6,0,13,1,4,1,0,0,40,38,<=50K
38,1,282753,8,11,0,3,3,4,1,0,0,40,38,<=50K
25,3,258379,9,13,2,9,5,4,0,0,0,32,38,<=50K
59,1,161944,9,13,4,0,1,4,1,0,0,38,38,<=50K
27,3,249463,8,11,2,9,0,4,1,0,0,20,38,<=50K
34,3,40067,15,10,2,2,0,4,1,0,0,40,38,<=50K
45,3,174426,11,9,2,2,0,4,1,0,0,40,38,<=50K
33,3,163003,9,13,4,3,2,1,0,0,0,40,29,<=50K
81,3,122651,15,10,2,11,0,4,1,0,0,15,38,<=50K
31,6,193565,12,14,4,12,1,4,1,0,0,40,38,<=50K
23,3,595461,5,4,4,2,1,4,1,0,0,40,25,<=50K
43,3,111252,15,10,2,13,0,4,1,0,0,42,38,<=50K
30,3,56121,11,9,4,2,1,4,1,0,0,40,38,<=50K
38,3,166585,9,13,0,3,1,4,0,0,0,55,38,<=50K
41,3,321824,11,9,2,2,0,4,1,0,0,8,38,<=50K
30,3,110239,0,6,2,13,0,4,1,0,0,55,38,<=50K
46,3,173613,11,9,0,0,1,4,0,0,0,40,38,<=50K
63,3,84737,5,4,2,7,0,1,1,0,0,40,34,<=50K
28,5,125442,11,9,0,2,3,4,1,0,0,40,38,<=50K
32,3,155781,15,10,2,5,0,4,1,0,0,40,38,<=50K
42,0,126320,15,10,2,13,0,2,1,0,0,40,38,<=50K
21,3,305466,15,10,4,9,3,4,1,0,0,70,38,<=50K
38,1,123983,9,13,4,3,4,1,1,0,1741,40,39,<=50K
35,3,29145,8,11,4,13,1,4,1,0,0,40,38,<=50K
35,5,157473,11,9,2,2,0,4,1,0,0,40,38,<=50K
61,3,226297,9,13,2,3,0,4,1,0,0,40,38,<=50K
44,3,52028,3,2,2,7,5,1,0,0,0,40,39,<=50K
20,3,142673,15,10,4,0,1,4,0,0,0,45,38,<=50K
54,3,447555,0,6,2,13,0,2,1,0,0,40,38,<=50K
28,3,249541,15,10,2,2,0,4,1,0,0,40,38,<=50K
61,3,130684,15,10,2,9,0,4,1,0,0,42,38,<=50K
27,3,113501,12,14,4,0,3,4,1,0,0,45,38,<=50K
27,5,212041,9,13,4,11,1,4,1,0,0,50,38,<=50K
44,3,99203,5,4,2,6,0,4,1,0,0,40,38,<=50K
46,3,27669,11,9,4,7,1,4,0,0,0,28,38,<=50K
68,3,53850,5,4,2,9,0,0,1,0,0,40,38,<=50K
48,5,97883,11,9,5,7,2,4,0,0,0,25,38,<=50K
48,3,162816,7,12,2,13,0,4,1,0,0,45,38,<=50K
28,3,124905,5,4,2,2,0,4,1,0,0,30,38,<=50K
46,0,110884,11,9,4,0,1,0,1,0,0,40,38,<=50K
33,3,283602,4,3,2,7,0,4,1,0,0,59,25,<=50K
48,3,413363,1,7,2,13,0,4,1,0,2002,40,38,<=50K
20,3,104981,11,9,4,11,1,4,1,0,0,40,38,<=50K
80,3,91901,11,9,2,9,0,4,1,0,0,25,38,<=50K
19,3,117201,15,10,4,9,3,4,1,0,0,22,38,<=50K
22,3,62507,9,13,4,9,3,4,0,0,0,40,38,<=50K
45,5,111679,15,10,0,2,1,4,1,0,0,30,38,<=50K
40,3,42703,8,11,0,2,4,4,0,0,0,40,38,<=50K
61,3,187636,9,13,0,9,4,4,0,0,0,40,38,<=50K
29,3,183523,0,6,4,7,3,4,1,0,0,40,38,<=50K
47,3,664821,9,13,2,7,0,4,1,0,0,40,7,<=50K
25,3,96268,1,7,0,3,4,4,0,0,0,40,38,<=50K
22,6,34310,15,10,4,13,3,4,1,0,0,25,38,<=50K
29,3,255817,4,3,4,7,2,4,0,0,0,40,7,<=50K
23,3,170482,15,10,4,11,3,4,1,0,0,45,38,<=50K
25,3,161007,11,9,4,6,3,4,1,0,0,40,38,<=50K
39,3,188540,11,9,0,3,1,4,1,0,0,45,38,<=50K
31,3,193132,9,13,4,12,1,4,0,0,0,42,38,<=50K
46,3,234690,11,9,2,11,0,4,1,0,0,40,38,<=50K
23,3,182812,15,10,4,7,3,4,0,0,0,40,5,<=50K
23,3,182117,15,10,4,0,3,4,1,0,0,40,38,<=50K
35,3,187711,11,9,2,2,0,4,1,0,0,40,38,<=50K
17,3,100828,1,7,4,7,1,4,1,0,0,20,38,<=50K
31,3,168782,11,9,0,5,1,4,1,0,0,40,38,<=50K
20,3,191910,11,9,4,10,3,4,1,0,0,40,38,<=50K
63,3,200474,3,2,0,13,1,4,1,0,0,40,38,<=50K
46,3,184632,8,11,2,2,0,4,1,0,0,50,38,<=50K
35,3,180137,15,10,0,3,4,4,1,0,0,60,38,<=50K
39,5,251323,6,5,2,4,2,4,1,0,0,40,4,<=50K
43,3,299197,15,10,2,0,0,4,1,0,0,40,38,<=50K
53,1,324021,15,10,0,7,1,4,0,0,0,40,38,<=50K
50,3,139464,9,13,0,9,4,4,0,0,0,36,20,<=50K
47,3,34458,11,9,2,4,0,4,1,0,0,40,38,<=50K
53,1,137250,12,14,6,9,4,2,0,0,1669,35,38,<=50K
36,3,105021,9,13,2,9,0,4,1,0,0,55,38,<=50K
31,3,273818,15,10,2,7,0,4,1,0,0,55,25,<=50K
24,3,180060,7,12,4,2,1,4,1,2354,0,40,38,<=50K
62,3,92178,0,6,2,6,0,4,1,0,0,40,38,<=50K
23,3,145651,15,10,4,11,3,2,0,0,0,20,38,<=50K
39,3,90646,8,11,0,0,4,4,0,0,0,40,38,<=50K
25,3,109419,11,9,4,0,3,4,0,0,0,40,38,<=50K
23,3,398904,9,13,2,9,5,4,0,0,0,40,38,<=50K
52,3,105428,15,10,2,9,0,4,1,0,0,12,38,<=50K
34,5,209768,11,9,2,3,0,4,1,0,0,40,38,<=50K
44,3,195881,15,10,0,3,2,4,0,0,0,45,38,<=50K
18,3,57413,15,10,0,7,3,4,1,0,0,15,38,<=50K
40,5,29762,15,10,2,2,0,4,1,0,0,60,38,<=50K
24,3,424034,11,9,4,3,4,4,1,0,0,40,38,<=50K
27,1,199172,11,9,2,10,5,4,0,0,0,40,38,<=50K
20,3,307149,15,10,4,9,3,4,0,0,0,35,38,<=50K
27,3,73587,11,9,4,5,1,2,1,0,0,35,38,<=50K
77,5,138714,15,10,2,11,0,4,1,0,0,40,38,<=50K
45,1,339681,12,14,0,9,4,4,0,1506,0,45,38,<=50K
50,5,174752,11,9,0,4,1,4,1,0,0,40,38,<=50K
52,3,224198,11,9,0,11,1,4,0,0,0,48,38,<=50K
40,3,183096,9,13,0,0,1,4,0,0,0,35,38,<=50K
33,3,190511,11,9,4,2,1,4,1,0,0,30,38,<=50K
39,3,103710,11,9,4,11,4,4,0,0,0,60,38,<=50K
24,3,259351,15,10,4,2,4,0,1,0,0,40,25,<=50K
19,3,125591,1,7,4,7,1,4,0,0,0,40,38,<=50K
36,3,195385,11,9,2,13,0,0,1,0,0,40,38,<=50K
65,3,178931,11,9,2,9,0,0,1,3818,0,40,38,<=50K
32,3,262153,11,9,2,6,0,4,1,0,0,40,38,<=50K
22,3,254547,15,10,4,0,2,2,0,0,0,30,22,<=50K
25,3,362912,15,10,4,2,3,4,0,0,0,50,38,<=50K
46,1,133969,12,14,0,9,1,0,1,0,0,40,38,<=50K
26,3,182308,15,10,2,9,0,4,1,0,0,40,38,<=50K
55,3,52267,12,14,2,9,0,4,1,0,0,18,38,<=50K
29,3,161155,7,12,2,9,0,4,1,0,0,50,38,<=50K
52,6,447579,11,9,0,0,1,4,0,0,0,40,8,<=50K
19,3,129059,15,10,4,11,3,2,1,0,0,30,38,<=50K
27,3,133696,15,10,2,9,0,4,1,0,0,88,38,<=50K
44,0,139161,7,12,0,0,1,2,0,0,1741,40,38,<=50K
49,3,261688,11,9,2,2,0,4,1,5013,0,60,38,<=50K
20,3,227554,15,10,3,11,3,2,0,0,0,18,38,<=50K
67,3,233182,11,9,0,9,1,4,0,0,0,7,38,<=50K
25,1,176616,11,9,4,7,3,4,1,0,0,40,38,<=50K
40,5,282678,12,14,5,3,4,4,0,0,0,20,38,<=50K
34,3,249948,15,10,0,7,1,4,0,0,0,34,38,<=50K
54,3,320196,15,10,0,3,4,4,0,0,0,40,10,<=50K
38,3,227794,9,13,4,0,1,2,1,0,0,40,38,<=50K
39,3,347434,6,5,2,5,0,4,1,0,0,43,25,<=50K
17,3,225211,6,5,4,7,3,2,1,0,0,35,38,<=50K
20,3,235691,11,9,4,11,4,4,1,0,0,40,38,<=50K
41,1,213019,12,14,0,9,4,4,0,0,0,40,38,<=50K
43,3,177083,15,10,0,12,4,4,0,0,0,30,38,<=50K
58,5,165695,11,9,0,3,1,4,1,0,0,70,38,<=50K
48,3,199739,11,9,0,2,4,4,0,0,0,40,38,<=50K
43,3,132393,11,9,4,5,3,4,1,0,0,40,30,<=50K
27,3,177119,15,10,0,0,4,4,0,0,0,44,38,<=50K
53,3,30290,11,9,4,11,1,4,0,0,0,40,38,<=50K
43,3,171888,15,10,0,0,1,4,0,0,0,40,38,<=50K
49,3,76482,11,9,2,2,0,4,1,0,0,40,38,<=50K
57,3,299358,11,9,6,7,2,4,0,0,1719,25,38,<=50K
48,3,177211,1,7,2,6,0,4,1,0,0,40,38,<=50K
35,5,185848,11,9,4,3,1,4,1,4650,0,50,38,<=50K
25,3,130793,15,10,0,7,1,4,1,0,0,30,38,<=50K
35,3,35854,15,10,4,9,3,4,0,0,0,40,38,<=50K
40,3,280362,11,9,2,13,0,4,1,0,0,35,38,<=50K
38,3,110607,11,9,0,7,1,4,1,0,0,32,38,<=50K
26,3,386585,15,10,0,12,1,4,1,0,0,60,38,<=50K
21,3,372636,11,9,4,11,3,2,1,0,0,40,38,<=50K
37,3,282872,11,9,2,2,0,4,1,0,1628,40,38,<=50K
41,3,172828,6,5,2,7,0,4,1,0,0,55,27,<=50K
25,3,102476,9,13,4,9,1,4,1,0,0,50,38,<=50K
54,1,182543,15,10,6,0,4,4,0,0,0,40,25,<=50K
26,3,192208,11,9,4,10,1,2,0,0,0,32,38,<=50K
30,3,316606,9,13,2,7,5,4,0,0,0,40,38,<=50K
22,3,283969,11,9,4,6,3,4,1,0,0,40,25,<=50K
48,3,345006,9,13,4,9,1,4,0,0,0,45,25,<=50K
27,3,56870,11,9,2,6,0,4,1,0,0,40,38,<=50K
21,3,25505,8,11,4,0,4,2,0,0,0,35,38,<=50K
43,3,88913,15,10,4,5,3,1,0,1055,0,40,38,<=50K
20,3,105244,15,10,4,5,1,4,1,0,0,50,38,<=50K
25,5,72338,11,9,4,11,4,1,0,0,0,40,38,<=50K
43,1,174395,12,14,2,9,0,4,1,0,0,50,38,<=50K
25,3,121102,7,12,4,12,1,4,0,0,2001,30,38,<=50K
36,6,168894,8,11,3,10,3,4,0,0,0,40,10,<=50K
36,4,37019,11,9,4,4,1,4,1,0,0,50,38,<=50K
18,3,126154,15,10,4,9,3,4,1,0,0,40,38,<=50K
21,3,175374,11,9,4,0,3,4,1,0,0,40,38,<=50K
28,6,381789,15,10,5,3,3,4,1,0,2339,40,38,<=50K
35,0,39207,11,9,4,0,1,4,1,0,0,40,38,<=50K
71,3,110380,11,9,2,11,0,4,1,0,2467,52,38,<=50K
18,3,173585,1,7,4,7,3,4,1,0,0,15,28,<=50K
49,3,39986,6,5,2,2,0,4,1,0,0,40,38,<=50K
49,3,50748,9,13,6,9,4,4,0,1506,0,35,38,<=50K
47,3,180551,15,10,2,13,0,4,1,0,0,50,38,<=50K
52,6,189728,11,9,5,7,1,4,0,0,0,35,38,<=50K
39,4,189092,9,13,2,3,0,4,1,0,0,45,38,<=50K
23,6,298871,15,10,2,0,0,1,1,0,0,40,39,<=50K
25,3,104193,11,9,4,7,3,4,0,114,0,40,38,<=50K
27,3,301302,9,13,4,2,1,4,1,0,0,50,38,<=50K
42,5,177937,9,13,3,3,1,4,1,0,0,45,30,<=50K
30,1,363032,11,9,2,10,0,2,1,0,0,40,38,<=50K
55,3,223127,6,5,2,4,0,4,1,0,0,40,38,<=50K
33,3,178587,15,10,5,9,4,4,0,0,0,37,38,<=50K
46,5,154083,12,14,4,3,1,4,1,0,0,25,38,<=50K
26,3,107827,11,9,4,7,4,4,1,0,0,25,38,<=50K
39,3,29814,11,9,2,2,0,4,1,0,0,40,38,<=50K
18,3,220836,1,7,4,7,1,4,0,0,0,20,38,<=50K
21,6,258490,15,10,4,9,1,4,0,0,0,20,38,<=50K
44,3,143368,15,10,4,7,1,2,1,0,0,55,38,<=50K
41,3,144460,15,10,0,6,3,4,1,0,0,40,21,<=50K
20,3,200089,4,3,4,5,4,4,1,0,0,30,12,<=50K
35,3,35330,11,9,2,2,0,4,1,0,0,40,38,<=50K
57,3,334585,0,6,2,9,5,4,0,0,0,40,38,<=50K
41,3,67065,8,11,2,11,0,4,1,0,0,40,38,<=50K
19,3,387215,15,10,4,12,3,4,1,0,1719,16,38,<=50K
39,3,184128,1,7,0,11,2,4,0,0,0,40,38,<=50K
25,3,236267,11,9,2,5,0,4,1,0,0,40,38,<=50K
26,6,28366,9,13,4,9,1,4,1,0,0,40,38,<=50K
34,3,362787,11,9,4,9,4,2,0,0,0,35,38,<=50K
39,1,177728,12,14,0,9,1,4,0,0,0,40,38,<=50K
23,3,83891,11,9,4,11,3,1,1,0,0,40,38,<=50K
59,3,162136,15,10,0,6,1,4,1,0,0,56,38,<=50K
41,3,184102,1,7,0,7,1,4,1,0,0,40,38,<=50K
49,3,180532,12,14,3,9,1,4,1,0,0,40,38,<=50K
42,3,97142,5,4,2,13,0,4,1,0,0,40,38,<=50K
20,3,27337,11,9,4,5,3,0,1,0,0,48,38,<=50K
72,5,203289,15,10,2,2,0,4,1,0,0,35,38,<=50K
25,3,299765,15,10,5,0,2,2,0,0,0,40,22,<=50K
20,3,329530,6,5,4,8,3,4,1,0,0,40,25,<=50K
23,3,234460,5,4,4,6,3,2,0,0,0,40,5,<=50K
82,4,120408,15,10,6,11,1,4,1,0,0,20,38,<=50K
41,1,103759,15,10,2,13,0,4,1,3942,0,40,38,<=50K
59,3,61885,2,8,0,13,2,2,1,0,0,35,38,<=50K
53,1,86600,11,9,2,7,0,2,1,0,0,40,38,<=50K
68,3,154897,11,9,4,11,1,4,0,0,0,30,38,<=50K
20,3,243010,11,9,4,6,2,3,1,0,0,32,38,<=50K
25,3,267284,11,9,4,5,2,4,1,0,0,40,38,<=50K
17,3,165918,1,7,4,5,3,4,1,0,0,20,28,<=50K
48,3,155659,8,11,2,2,0,4,1,0,0,40,38,<=50K
25,3,180212,11,9,4,0,4,2,0,0,0,40,38,<=50K
55,3,282753,4,3,0,7,4,2,1,0,0,25,38,<=50K
64,3,180247,5,4,2,2,0,2,1,0,0,40,38,<=50K
41,3,140590,15,10,4,11,1,2,1,0,0,33,38,<=50K
45,3,178922,11,9,4,11,1,4,0,0,0,20,38,<=50K
44,5,172296,15,10,5,11,4,4,1,0,0,60,38,<=50K
42,3,181265,8,11,2,13,0,4,1,0,0,48,38,<=50K
26,3,48280,9,13,4,9,1,4,0,0,0,40,38,<=50K
22,3,195532,11,9,4,9,3,4,0,0,0,40,38,<=50K
44,5,157217,9,13,4,11,1,4,1,0,0,42,38,<=50K
27,3,180758,7,12,4,11,1,4,1,0,0,40,38,<=50K
61,3,163393,11,9,2,13,0,4,1,0,0,20,38,<=50K
39,6,239409,11,9,2,10,0,4,1,0,0,50,38,<=50K
37,3,160035,11,9,2,2,0,4,1,0,0,40,38,<=50K
20,3,653574,15,10,4,7,3,4,1,0,0,33,7,<=50K
47,3,167159,11,9,0,6,1,4,1,4650,0,40,38,<=50K
34,3,62124,11,9,5,7,1,2,1,0,0,40,38,<=50K
32,3,31740,12,14,2,9,0,1,1,0,0,40,18,<=50K
28,3,47907,9,13,4,0,1,4,0,0,0,40,38,<=50K
36,5,122493,11,9,2,2,0,4,1,0,0,47,38,<=50K
54,3,230919,11,9,2,2,0,4,1,0,0,40,38,<=50K
41,3,33310,11,9,4,0,1,4,0,0,0,40,38,<=50K
42,3,152676,5,4,0,2,4,4,1,0,0,40,32,<=50K
23,3,124971,15,10,0,0,1,4,1,0,0,40,38,<=50K
38,3,204756,11,9,4,11,3,4,0,0,0,40,38,<=50K
23,3,193586,15,10,4,0,3,4,0,0,0,25,38,<=50K
23,3,233923,15,10,4,7,3,4,0,0,0,20,38,<=50K
55,3,80445,9,13,2,2,0,4,1,0,0,40,38,<=50K
63,5,795830,3,2,6,7,4,4,0,0,0,30,7,<=50K
42,3,198422,15,10,0,0,3,4,0,0,0,40,38,<=50K
73,3,131982,9,13,2,9,0,1,1,0,0,5,39,<=50K
65,3,258561,9,13,2,7,0,4,1,0,0,20,38,<=50K
26,3,149943,11,9,4,7,2,1,1,0,0,60,38,<=50K
50,3,269095,11,9,0,0,1,4,0,0,0,40,38,<=50K
64,3,207321,15,10,2,9,0,4,1,0,0,20,38,<=50K
44,5,138975,11,9,2,2,0,4,1,0,0,55,38,<=50K
47,1,272182,15,10,4,0,1,2,1,0,0,40,38,<=50K
50,5,99894,4,3,4,12,1,1,0,0,0,15,38,<=50K
21,3,20728,11,9,4,11,3,4,0,4101,0,40,38,<=50K
38,4,187934,11,9,2,7,5,4,0,0,0,20,30,<=50K
49,5,121238,15,10,4,2,4,4,1,0,0,40,38,<=50K
65,5,131417,4,3,2,4,0,4,1,1797,0,21,38,<=50K
20,3,232022,15,10,4,9,3,4,0,0,0,40,38,<=50K
47,5,162236,9,13,4,2,1,4,0,0,0,40,38,<=50K
47,3,228583,15,10,2,2,0,4,1,0,0,40,38,<=50K
23,3,175424,15,10,4,0,3,2,0,0,0,40,38,<=50K
62,5,122246,12,14,0,9,4,4,0,0,0,32,38,<=50K
22,3,102632,11,9,4,2,1,4,1,0,0,41,38,<=50K
52,3,416164,11,9,2,4,0,3,1,0,0,49,25,<=50K
19,3,150553,15,10,4,11,3,1,0,0,0,18,29,<=50K
32,3,27207,0,6,4,2,1,4,1,0,0,50,38,<=50K
41,3,51506,11,9,2,3,0,4,1,0,0,40,38,<=50K
22,6,151991,15,10,4,12,3,4,1,0,0,20,38,<=50K
20,3,94057,15,10,4,7,3,4,1,0,0,15,38,<=50K
36,5,206520,9,13,4,2,3,4,1,0,0,40,38,<=50K
34,3,79637,9,13,4,3,3,0,0,0,0,40,38,<=50K
26,3,358124,11,9,4,7,2,2,0,0,0,40,38,<=50K
18,6,191117,1,7,4,7,3,4,1,0,0,20,38,<=50K
21,6,204425,15,10,4,3,3,4,0,0,0,20,38,<=50K
29,3,367329,11,9,2,6,0,4,1,0,0,40,38,<=50K
46,5,95256,11,9,0,13,1,4,1,0,0,50,38,<=50K
40,3,171424,11,9,0,13,1,4,1,0,0,40,38,<=50K
28,3,109282,15,10,0,9,1,4,1,0,0,40,38,<=50K
31,3,309974,15,10,5,12,4,2,0,0,0,40,38,<=50K
39,3,106347,11,9,2,13,0,4,1,0,0,40,38,<=50K
29,3,247053,11,9,5,7,1,4,0,0,0,40,38,<=50K
34,3,97355,15,10,0,11,1,4,0,0,0,60,38,<=50K
27,3,180758,15,10,2,5,0,4,1,0,0,30,38,<=50K
43,3,142682,11,9,2,13,0,4,1,0,0,30,5,<=50K
30,3,138744,11,9,4,9,3,4,1,0,0,40,38,<=50K
